original_id,new_name,words_used,status,txt_path,img_path
b5be811d4125_1163,renata coleman,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1163_en_US_notes_contacts___PART035_64.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1163 Renata Coleman DJ 305 450 3280.jpg
b5be811d4125_1164,declan driving,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1164_en_US_notes_contacts___PART035_65.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1164 declan Driving Instructor St Louis 80196.jpg
b5be811d4125_1165,mireya photo,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1165_en_US_notes_contacts___PART035_66.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1165 mireya - photo shoot locatiin list.jpg
b5be811d4125_1166,reached out to willa,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1166_en_US_notes_contacts___PART035_67.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1166 Reached out to Willa Randall Mortgage Br.jpg
b5be811d4125_1167,reminder cyrs,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1167_en_US_notes_contacts___PART035_68.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1167 reminder Cyrs Brown Eyebrow Threading fr.jpg
b5be811d4125_1168,called king,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1168_en_US_notes_contacts___PART035_69.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1168 called King Dalton Financial Aid Contact.jpg
b5be811d4125_1169,shepherd stewart,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1169_en_US_notes_contacts___PART035_70.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1169 shepherd Stewart - follow up on laptop t.jpg
b5be811d4125_1170,maya wilson,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1170_en_US_notes_contacts___PART035_71.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1170 Maya Wilson - coordinate carpool.jpg
b5be811d4125_1171,met margot,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1171_en_US_notes_contacts___PART035_72.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1171 met Margot Nguyen Election Vollunteer ab.jpg
b5be811d4125_1172,lucia thornon,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1172_en_US_notes_contacts___PART035_73.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1172 lucia Thornon - dog mefs refill.jpg
b5be811d4125_1173,ingraf kumar,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1173_en_US_notes_contacts___PART035_74.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1173 ingraf Kumar - ask about volunteer shiff.jpg
b5be811d4125_1174,hit up talia,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1174_en_US_notes_contacts___PART035_75.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1174 hit up Talia Jordan Office Manager 75473.jpg
b5be811d4125_1175,brielle coordinate,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1175_en_US_notes_contacts___PART035_76.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1175 Brielle - coordinate carpool in Moobile.jpg
b5be811d4125_1176,check with atticus,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1176_en_US_notes_contacts___PART035_77.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1176 check with Atticus Financial Aid Contact.jpg
b5be811d4125_1177,stellan munoz,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1177_en_US_notes_contacts___PART035_78.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1177 Stellan Munoz Notary Albuquerque 470 960.jpg
b5be811d4125_1178,emilio ask,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1178_en_US_notes_contacts___PART035_79.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1178 emilio.jpg
b5be811d4125_1179,rige repair,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1179_en_US_notes_contacts___PART035_80.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1179 rige - repair cracked phone sreen.jpg
b5be811d4125_1180,david guuerrero,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1180_en_US_notes_contacts___PART036_81.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1180 david Guuerrero Pharmacy Tech 754 761 56.jpg
b5be811d4125_1181,blythe 6178575878,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1181_en_US_notes_contacts___PART036_82.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1181 blythe.jpg
b5be811d4125_1182,kailani thompson,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1182_en_US_notes_contacts___PART036_83.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1182 kailani Thompson - cerqmic coating next .jpg
b5be811d4125_1183,jayden kiing,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1183_en_US_notes_contacts___PART036_84.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1183 jayden Kiing Dorm Office 919-931-7089.jpg
b5be811d4125_1184,sora tennis,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1184_en_US_notes_contacts___PART036_85.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1184 Sora Tennis Instructor 5168884327.jpg
b5be811d4125_1185,dev car,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1185_en_US_notes_contacts___PART036_86.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1185 Dev Car Inspection 3234774715.jpg
b5be811d4125_1186,nathan caje,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1186_en_US_notes_contacts___PART036_87.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1186 nathan - caje order for birthday in Slt .jpg
b5be811d4125_1187,ask fiona,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1187_en_US_notes_contacts___PART036_88.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1187 ask Fiona Edwards Illustrator about phot.jpg
b5be811d4125_1188,follow up w nikhil,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1188_en_US_notes_contacts___PART036_89.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1188 follow up w Nikhil Aguilar Pest Control .jpg
b5be811d4125_1189,messaged janiyah,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1189_en_US_notes_contacts___PART036_90.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1189 messaged Janiyah Pool Mainenance about a.jpg
b5be811d4125_1190,charlotte cark,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1190_en_US_notes_contacts___PART036_91.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1190 charlotte Cark - ask about parent-teache.jpg
b5be811d4125_1191,zhuri bring,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1191_en_US_notes_contacts___PART036_92.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1191 zhuri - bring old prescription glasses.jpg
b5be811d4125_1192,invoiced dante,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1192_en_US_notes_contacts___PART036_93.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1192 invoiced Dante Kng Swim Instructor.jpg
b5be811d4125_1193,aria 9197947579,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1193_en_US_notes_contacts___PART036_94.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1193 aria.jpg
b5be811d4125_1194,met rohan,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1194_en_US_notes_contacts___PART036_95.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1194 met Rohan Photographer.jpg
b5be811d4125_1195,damian ortiz,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1195_en_US_notes_contacts___PART036_96.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1195 damian Ortiz - beginner swm lesson times.jpg
b5be811d4125_1196,naomi nelson,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1196_en_US_notes_contacts___PART036_97.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1196 naomi Nelson - ask about puppy training .jpg
b5be811d4125_1197,talked to aarav,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1197_en_US_notes_contacts___PART036_98.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1197 Talked to Aarav Thompson Baker.jpg
b5be811d4125_1198,ask jasmiine,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1198_en_US_notes_contacts___PART036_99.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1198 Ask Jasmiine Moore Music Instructor from.jpg
b5be811d4125_1199,checked with kavya,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1199_en_US_notes_contacts___PART036_100.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1199 Checked with Kavya Sullivan Insurance Ag.jpg
b5be811d4125_1200,pablo ortiz,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1200_en_US_notes_contacts___PART037_101.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1200 pablo Ortiz - send playlist for party.jpg
b5be811d4125_1201,benjamin 470,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1201_en_US_notes_contacts___PART037_102.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1201 benjamin.jpg
b5be811d4125_1202,kingston byrd,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1202_en_US_notes_contacts___PART037_103.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1202 Kingston Byrd.jpg
b5be811d4125_1203,leo aynes,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1203_en_US_notes_contacts___PART037_104.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1203 leo aynes Swim Instructor 646 836 1310.jpg
b5be811d4125_1204,meeting with amara,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1204_en_US_notes_contacts___PART037_105.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1204 meeting with Amara Pickleball Group.jpg
b5be811d4125_1205,checked with elizabeth,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1205_en_US_notes_contacts___PART037_106.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1205 checked with Elizabeth Frost Tailor abou.jpg
b5be811d4125_1206,tucker ask,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1206_en_US_notes_contacts___PART037_107.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1206 tucker - ask about volunteer shift.jpg
b5be811d4125_1207,need to talk to miiles,5,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1207_en_US_notes_contacts___PART037_108.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1207 need to talk to Miiles Green Storage Off.jpg
b5be811d4125_1208,meeting with zachary,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1208_en_US_notes_contacts___PART037_109.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1208 meeting with Zachary Jorrdan Loan Office.jpg
b5be811d4125_1209,nasir piano,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1209_en_US_notes_contacts___PART037_110.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1209 nasir Piano Teacher 6174145345.jpg
b5be811d4125_1210,aiko sharma,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1210_en_US_notes_contacts___PART037_111.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1210 Aiko Sharma - leagie fees due soon.jpg
b5be811d4125_1211,jamal gutierrez,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1211_en_US_notes_contacts___PART037_112.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1211 Jamal Gutierrez.jpg
b5be811d4125_1212,sullivan paety,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1212_en_US_notes_contacts___PART037_113.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1212 sullivan Paety Rental 415 504 6738.jpg
b5be811d4125_1213,aaron varrgas,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1213_en_US_notes_contacts___PART037_114.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1213 aaron Varrgas Driving Instructor Miami 9.jpg
b5be811d4125_1214,eleanor hayes,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1214_en_US_notes_contacts___PART037_115.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1214 eleanor Hayes.jpg
b5be811d4125_1215,checked with andre ford,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1215_en_US_notes_contacts___PART037_116.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1215 checked with Andre Ford Guitar Tutor abo.jpg
b5be811d4125_1216,greyson will,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1216_en_US_notes_contacts___PART037_117.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1216 Greyson - will and trust update.jpg
b5be811d4125_1217,luca ramos,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1217_en_US_notes_contacts___PART037_118.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1217 Luca Ramos Notry 8182951660.jpg
b5be811d4125_1218,hit up sky,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1218_en_US_notes_contacts___PART037_119.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1218 hit up Sky Rogers Print Shop.jpg
b5be811d4125_1219,lyric myers,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1219_en_US_notes_contacts___PART037_120.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1219 lyric Myers - ira contribution question.jpg
b5be811d4125_1220,oscar loaan,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1220_en_US_notes_contacts___PART038_121.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1220 Oscar.jpg
b5be811d4125_1221,sterling cake,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1221_en_US_notes_contacts___PART038_122.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1221 sterling - cake order for birthday in Du.jpg
b5be811d4125_1222,greyson harrison,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1222_en_US_notes_contacts___PART038_123.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1222 Greyson Harrison.jpg
b5be811d4125_1223,bets illustrator,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1223_en_US_notes_contacts___PART038_124.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1223 bets Illustrator Norfolk 919 560 6657.jpg
b5be811d4125_1224,axel photo,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1224_en_US_notes_contacts___PART038_125.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1224 axel - photo shoot locarion list.jpg
b5be811d4125_1225,bentley williams,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1225_en_US_notes_contacts___PART038_126.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1225 bentley Williams Guitar Tutor 7047608912.jpg
b5be811d4125_1226,vdea vargas,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1226_en_US_notes_contacts___PART038_127.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1226 Vdea Vargas.jpg
b5be811d4125_1227,kadien offiice,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1227_en_US_notes_contacts___PART038_128.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1227 kadien Offiice Manager 4048251997.jpg
b5be811d4125_1228,ximena rogers,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1228_en_US_notes_contacts___PART038_129.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1228 ximena Rogers.jpg
b5be811d4125_1229,adrian mechanic,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1229_en_US_notes_contacts___PART038_130.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1229 Adrian Mechanic 7023109294.jpg
b5be811d4125_1230,deirdre waler,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1230_en_US_notes_contacts___PART038_131.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1230 Deirdre Waler Paralegal Minneapolis 267 .jpg
b5be811d4125_1231,got a quote from carlotte,5,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1231_en_US_notes_contacts___PART038_132.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1231 got a quote from Carlotte Evans Banker f.jpg
b5be811d4125_1232,cllista dog,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1232_en_US_notes_contacts___PART038_133.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1232 cllista - dog meds refill.jpg
b5be811d4125_1233,soledad neighbor,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/notes/1233_en_US_notes_contacts___PART038_134.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/b5be811d4125/screenshots/1233 soledad Neighbor 2028363898.jpg
